PERMNO,date,BIDLO,ASKHI,PRC,VOL,RET,SHROUT,RETX,vwretd,vwretx,ewretd,ewretx,sprtrn,t90ret,cpiret
12490,20130131,192.32001,204.97,203.07001,876567,0.060141,1129932,0.060141,0.054098,0.052891,0.063509,0.06268,0.050428,0.000019,0.002957
12490,20130228,197.50999,205.17999,200.83,641493,-0.006845,1114510,-0.011031,0.008338,0.006134,0.0035,0.00206,0.011061,0.000017,0.00819
12490,20130328,202.91,215.8,213.3,760406,0.062092,1114510,0.062092,0.035268,0.033502,0.031419,0.029529,0.035988,0.000143,0.002615
12490,20130430,187.83,214.36,202.53999,1086848,-0.050445,1108794,-0.050445,0.014943,0.013766,0.002477,0.001376,0.018086,0.000165,-0.00104
12490,20130531,199.63,209.36,208.02,907002,0.031747,1108794,0.027056,0.019047,0.016489,0.023985,0.022131,0.020763,0.000093,0.00178
12490,20130628,191.11,208.95,191.11,802326,-0.08129,1108794,-0.08129,-0.015036,-0.017052,-0.013012,-0.015631,-0.014999,0.000053,0.0024
12490,20130731,191.28,197.99001,195.03999,881018,0.020564,1095426,0.020564,0.052685,0.051248,0.054898,0.05372,0.049462,0.000048,0.000394
12490,20130830,182.16,195.81,182.27,731040,-0.060603,1095426,-0.065474,-0.025716,-0.027893,-0.017278,-0.019029,-0.031298,0.000072,0.001203
12490,20130930,183.03,194.42,185.17999,715091,0.015965,1095426,0.015965,0.037454,0.035659,0.051828,0.049754,0.029749,0.00004,0.001163
12490,20131031,172.86,186.97,179.21001,1310030,-0.032239,1085854,-0.032239,0.039876,0.038589,0.025762,0.024591,0.044596,-0.000018,-0.002575
12490,20131129,177.31,185.25,179.67999,1010072,0.007924,1085854,0.002623,0.02495,0.022826,0.023398,0.02166,0.028049,0.000063,-0.002042
12490,20131231,172.8,187.57001,187.57001,980156,0.043911,1085854,0.043911,0.02612,0.024065,0.025242,0.02201,0.023563,0.000122,-0.000086
12490,20140131,176.39999,190.09,176.67999,1236492,-0.058058,1085854,-0.058058,-0.02996,-0.031066,-0.001282,-0.002254,-0.035583,0.000149,0.00372
12490,20140228,172.84,185.27,185.17,871128,0.05343,1041341,0.048053,0.046159,0.043924,0.044257,0.042687,0.043117,-0.000023,0.003698
12490,20140331,182.21001,195.03999,192.49001,1189948,0.039531,1041341,0.039531,0.004497,0.00278,0.001028,-0.001095,0.006932,0.000096,0.00644
12490,20140430,189.63,197.77,196.47,1184846,0.020676,1012183,0.020676,0.001674,0.000509,-0.022319,-0.023436,0.006201,0.000053,0.003297
12490,20140530,183.08,193.53,184.36,700404,-0.056039,1012183,-0.061638,0.020216,0.018009,0.006647,0.004858,0.02103,0.000029,0.003493
12490,20140630,180.37,186.37,181.27,785363,-0.016761,1012183,-0.016761,0.027944,0.02596,0.039501,0.037053,0.019058,0.000042,0.001862
12490,20140731,186.35001,195.78,191.67,976239,0.057373,997592,0.057373,-0.020524,-0.02182,-0.035223,-0.036411,-0.01508,0.000047,-0.00039
12490,20140829,184.3,192.99001,192.3,534642,0.009026,997592,0.003287,0.040186,0.038183,0.033697,0.032156,0.037655,0.000022,-0.001671
12490,20140930,189.00999,194,189.83,642128,-0.012845,997592,-0.012845,-0.025119,-0.026814,-0.044988,-0.046891,-0.015514,0.000047,0.000753
12490,20141031,161.78999,189.36,164.39999,1462861,-0.133962,989660,-0.133962,0.021188,0.019939,0.014199,0.012956,0.023201,0.000001,-0.002512
12490,20141128,160.64,164.36,162.17,800230,-0.006873,989660,-0.013564,0.021149,0.018984,-0.002457,-0.004155,0.024534,0.000034,-0.005399
12490,20141231,151.41,164.52,160.44,1016188,-0.010668,989660,-0.010668,-0.00362,-0.005757,-0.00019,-0.003562,-0.004189,0.000001,-0.00567
12490,20150130,151.55,162.06,153.31,1174200,-0.04444,991000,-0.04444,-0.027158,-0.028229,-0.019073,-0.020095,-0.031041,0.000119,-0.004706
12490,20150227,154.66,164.83,161.94,776569,0.063466,988424,0.056291,0.055957,0.05362,0.054123,0.052497,0.054893,-0.000005,0.004343
12490,20150331,154.28,164.63,160.5,1049118,-0.008892,988424,-0.008892,-0.010441,-0.012257,-0.005112,-0.007204,-0.017396,-0.000023,0.005952
12490,20150430,159.17999,174.39999,171.28999,938360,0.067227,984734,0.067227,0.008705,0.007556,0.015127,0.013989,0.008521,0.00008,0.002033
12490,20150529,169.64999,174.05,169.64999,579297,-0.001985,984734,-0.009574,0.010331,0.008171,0.003962,0.002313,0.010491,0.000038,0.005097
12490,20150630,162.66,170.17999,162.66,808482,-0.041202,984734,-0.041202,-0.019255,-0.021196,-0.013473,-0.015969,-0.021012,0.000029,0.003503
12490,20150731,159.07001,173.22,161.99001,938547,-0.004119,979530,-0.004119,0.012111,0.010897,-0.027144,-0.028387,0.019742,0.000006,0.000067
12490,20150831,140.96001,158.71001,147.89,937925,-0.079017,979530,-0.087042,-0.059998,-0.062064,-0.047295,-0.049309,-0.062581,0.000136,-0.001416
12490,20150930,142.47,148.41,144.97,818132,-0.019744,979530,-0.019744,-0.033732,-0.035667,-0.049922,-0.052219,-0.026443,0.000022,-0.001557
12490,20151030,137.86,152.39,140.08,1206295,-0.033731,970110,-0.033731,0.073953,0.072557,0.052873,0.051512,0.082983,-0.000129,-0.00045
12490,20151130,131.75,141.88,139.42,854370,0.004569,970110,-0.004712,0.002443,0.000177,0.007333,0.005435,0.000505,0.000089,-0.002111
12490,20151231,134.57001,141.28,137.62,976807,-0.012911,970110,-0.012911,-0.022269,-0.02451,-0.035887,-0.039462,-0.01753,0.000249,-0.003417
12490,20160129,120.96,135.95,124.79,1262330,-0.093228,970110,-0.093228,-0.057031,-0.0582,-0.074951,-0.076175,-0.050735,-0.000057,0.001653
12490,20160229,117.85,134.5,131.03,1067160,0.060421,960881,0.050004,0.000692,-0.001729,0.005557,0.003629,-0.004128,0.000341,0.000823
12490,20160331,134.37,151.45,151.45,1057471,0.155842,960881,0.155842,0.070455,0.068083,0.078191,0.075548,0.065991,0.000474,0.004306
12490,20160429,144,152.53,145.94,944824,-0.036382,959962,-0.036382,0.011806,0.01057,0.039834,0.038598,0.002699,0.000254,0.004741
12490,20160531,144.13,153.74001,153.74001,752518,0.06304,959962,0.053447,0.014301,0.011891,-0.000617,-0.002402,0.015329,0.000155,0.004046
12490,20160630,143.5,155.35001,151.78,771224,-0.012749,959962,-0.012749,0.003128,0.001054,0.005839,0.00303,0.000906,0.000437,0.003284
12490,20160729,151.67999,162.64999,160.62,699551,0.058242,955844,0.058242,0.038741,0.037492,0.049867,0.04874,0.03561,0.000261,-0.001618
12490,20160831,158.32001,163.53,158.88,697066,-0.002117,955844,-0.010833,0.002783,0.000447,0.013067,0.01129,-0.001219,0.000269,0.000918
12490,20160930,153.84,161.64,158.85001,699538,-0.000189,955844,-0.000189,0.003014,0.001237,0.015373,0.013393,-0.001234,0.000562,0.002404
12490,20161031,149.63,157.61,153.69,783272,-0.032483,950855,-0.032483,-0.021582,-0.022827,-0.039941,-0.041024,-0.019426,0.000282,0.001247
12490,20161130,151.95,164.52,162.22,763424,0.064611,950855,0.055501,0.040421,0.037976,0.050505,0.048691,0.034174,0.000123,-0.001555
12490,20161230,159.82001,168.50999,165.99001,694702,0.02324,950855,0.02324,0.018777,0.016635,0.015889,0.01242,0.018201,0.000437,0.000327
12490,20170131,165.52,178.66,174.52,887649,0.051389,950855,0.051389,0.02217,0.021147,0.025931,0.025074,0.017884,0.000476,0.005828
12490,20170228,174.28999,181.67999,179.82001,598208,0.038391,943213,0.030369,0.032639,0.030538,0.01713,0.015556,0.037198,0.000352,0.003146
12490,20170331,173.77,181.95,174.14,794801,-0.031587,943213,-0.031587,0.002089,0.000217,0.00639,0.004407,-0.000389,0.000384,0.000813
12490,20170428,160.06,174.52,160.28999,1000534,-0.079534,939497,-0.079534,0.009613,0.008493,0.003684,0.002687,0.009091,0.000617,0.002966
12490,20170531,150.37,159.10001,152.63,1033309,-0.03843,939497,-0.047788,0.009333,0.006987,-0.011327,-0.013018,0.011576,0.000588,0.000855
12490,20170630,150.98,155.38,153.83,839782,0.007862,939497,0.007862,0.00946,0.007576,0.022916,0.020448,0.004814,0.000873,0.000907
12490,20170731,144.28999,155.58,144.67,932936,-0.059546,931940,-0.059546,0.020313,0.018928,0.00911,0.008052,0.019349,0.000917,-0.00069
12490,20170831,139.7,145.3,143.03,802954,-0.000968,931940,-0.011336,0.001596,-0.00064,-0.008749,-0.010312,0.000546,0.000978,0.002994
12490,20170929,142.45,146.56,145.08,782981,0.014333,931940,0.014333,0.023705,0.022099,0.046757,0.04473,0.019303,0.000802,0.005295
12490,20171031,146.48,162.07001,154.06,1253457,0.061897,925791,0.061897,0.019262,0.018159,0.002211,0.001196,0.022188,0.000939,-0.000632
12490,20171130,147.10001,154.03,153.97,897761,0.009152,925791,-0.000584,0.02728,0.024956,0.020836,0.018997,0.028083,0.000951,0.000024
12490,20171229,151.5,156.74001,153.42,887885,-0.003572,925791,-0.003572,0.012166,0.010306,0.014222,0.011151,0.009832,0.000942,-0.000588
12490,20180131,154.25,169.12,163.7,1450866,0.067006,925791,0.067006,0.050594,0.049641,0.029436,0.028633,0.056179,0.001346,0.005448
12490,20180228,147.59,162.39999,155.83,1023649,-0.038913,921168,-0.048076,-0.039438,-0.041305,-0.040066,-0.041507,-0.038947,0.000969,0.004535
12490,20180329,148.89,160.25999,153.42999,943171,-0.015401,921168,-0.015401,-0.018408,-0.020277,0.001229,-0.001064,-0.026885,0.001145,0.002261
12490,20180430,144.89999,160.91,144.96001,1228949,-0.055204,917968,-0.055204,0.004756,0.003646,0.008214,0.00709,0.002719,0.001479,0.003975
12490,20180531,141.22,145.49001,141.31,888128,-0.014349,917968,-0.025179,0.026152,0.023859,0.034604,0.032905,0.021608,0.001491,0.004159
12490,20180629,137.48,146.87,139.7,902474,-0.011393,917968,-0.011393,0.00533,0.003545,0.002794,0.000045,0.004842,0.001522,0.001594
